IDENTIFIER,time,system,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Monobenzyl_phthalate,1410.0,UFZ_Phenomenex,11.85771589191232,-1.1460545267489708,11.85771589191232,0.05503548332913377,0.8541582872901466,256.25699999999995,244.16099999999994,256.073558864,96,0,0.3388438361112394,-0.47762033811969357,0.47762033811969357,0.3388438361112394,0.8947368421052632,1.4736842105263157,2.1052631578947367,2.1049805731658204,590.1043864233073,13.664925939000156,10.075217670784728,10.075217670784728,9.181540550352056,5.716241630346447,5.716241630346447,3.912467519204761,3.912467519204761,2.590141122040371,2.590141122040371,1.6484772465664268,1.6484772465664268,-2.62,24119.20420805336,12.82705698519918,5.81815241324756,3.1898112060412576,109.81414685054125,9.843390348640755,6.606881964512918,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,42.46456947923127,17.696185628620217,0.0,11.126902983393991,19.4324647167844,11.938610575903699,0.0,0.0,0.0,6.606881964512918,0.0,71.28765809124548,0.0,0.0,0.0,0.0,0.0,0.0,17.045137970744406,11.343744918312968,0.0,26.27942884323463,54.59730361615449,0.0,0.0,0.0,63.599999999999994,11.938610575903699,9.589074368143644,0.0,17.73378494790691,0.0,5.563451491696996,12.13273413692322,12.13273413692322,30.33183534230805,0.0,9.843390348640755,5.102685185185185,0.0,22.850388042192698,8.992016499513793,0.8566193730578657,-1.7832276182077766,15.196174602914322,0.0,0.11867724867724849,0.0,0.06666666666666667,19,1,4,0,0,0,2,0,2,3,1,4,4,0,0,0,2,2.7418000000000005,68.96280000000003,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mono_iso_butyl_phthalate,1398.0,UFZ_Phenomenex,11.588842592592593,-1.1276880196523054,11.588842592592593,0.0312443310657593,0.7930096071417038,222.23999999999998,208.12799999999996,222.089208928,86,0,0.3385156974480809,-0.47762033812437016,0.47762033812437016,0.3385156974480809,1.25,1.8125,2.3125,2.863170632530291,395.7601632496788,12.129392033067417,9.265816594026225,9.265816594026225,7.519744507803582,5.014953466073329,5.014953466073329,3.8430449090378835,3.8430449090378835,1.9251476763141793,1.9251476763141793,1.1677151470239953,1.1677151470239953,-1.8399999999999999,3215.855949236172,12.230621468926552,5.300685404962496,3.084057396812157,93.85187898766705,9.843390348640755,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,25.980208536304467,18.050640183084614,0.0,17.73378494790691,19.4324647167844,11.938610575903699,0.0,0.0,5.917906046161393,13.847474399381248,6.606881964512918,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,23.65201993525732,4.736862953800049,5.917906046161393,34.56345175091888,24.26546827384644,0.0,0.0,0.0,63.599999999999994,11.938610575903699,9.589074368143644,0.0,23.6516909940683,0.0,0.0,12.13273413692322,12.13273413692322,13.847474399381248,0.0,9.843390348640755,4.978055555555556,0.0,22.445400762156716,8.884166981607457,0.06195011337868528,-1.495613662131519,6.015377928949357,0.0,4.110662320483749,0.0,0.3333333333333333,16,1,4,0,0,0,1,0,1,3,1,4,4,0,0,0,1,2.1976,58.52180000000002,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Icaridin,1434.0,UFZ_Phenomenex,11.87471371882086,-0.21527777777777746,11.87471371882086,0.023886054421768943,0.8033141304876099,229.32000000000002,206.13599999999997,229.167793596,94,0,0.4097739632252808,-0.4464033983801018,0.4464033983801018,0.4097739632252808,1.5625,2.3125,2.9375,2.4951038342856857,218.30941246780523,11.966255326250886,10.315371778612729,10.315371778612729,7.685070510202191,6.267413692157958,6.267413692157958,4.457905823214164,4.457905823214164,3.2008858436318324,3.2008858436318324,2.013211260433935,2.013211260433935,-0.77,3861.482082633371,13.295659881812213,6.735440748051138,3.6670289506069773,97.57691788461304,14.743300079491233,6.103966387748303,0.0,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,6.923737199690624,39.02784531432067,19.193479199573453,0.0,14.637927532712578,6.093240070938415,0.0,4.899909730850478,0.0,58.097389730907565,13.151638370425493,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,41.39712278395135,4.736862953800049,0.0,45.95158251401131,0.0,0.0,0.0,0.0,49.769999999999996,0.0,4.794537184071822,0.0,24.845929252347595,6.4208216229260096,32.22804289761661,0.0,4.899909730850478,13.847474399381248,0.0,9.843390348640755,5.320924036281179,0.0,13.65832482993197,8.967340954900479,0.0,0.0,0.16232048374905483,4.418902746283698,4.805520282186949,0.0,0.9166666666666666,16,1,4,0,1,1,0,0,0,3,1,4,4,0,1,1,1,2.1584000000000008,62.281800000000054,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_Benzothiazolsulfonic_acid,1008.0,UFZ_Phenomenex,10.70597978080121,-4.157268518518518,10.70597978080121,0.25583333333333313,0.732611297653217,215.255,210.215,214.97108502,68,0,0.3216168207112801,-0.27998098975885527,0.3216168207112801,0.27998098975885527,1.3076923076923077,2.0,2.6153846153846154,2.7670721155053037,510.61792608830467,9.474691494688164,6.336821429613872,7.969814591469325,6.071498210711325,3.4028438195537674,5.6594037292821335,2.4225640244376936,5.0484622932901635,1.4949319548188487,3.7404550638662757,0.9614046642226498,2.5626694848711398,-0.9800000000000001,1170.2218988295826,8.610843343927927,2.7605072450027497,1.553991587637557,78.60171491263081,0.0,0.0,0.0,4.339655680673546,0.0,10.118126859033554,4.552749873690364,4.9839785209472085,8.417796984328938,11.336785877934737,12.13273413692322,12.13273413692322,0.0,10.216620634085363,12.9705468580193,31.671533371053656,0.0,4.9839785209472085,0.0,4.339655680673546,0.0,24.26546827384644,0.0,0.0,0.0,0.0,0.0,11.336785877934737,17.95452537896651,10.118126859033554,0.0,0.0,28.605123954519986,0.0,10.216620634085363,0.0,67.26,10.118126859033554,8.417796984328938,0.0,4.339655680673546,5.516700717616262,16.036705794403836,0.0,24.26546827384644,0.0,4.9839785209472085,4.552749873690364,30.611775793650793,0.9551388888888885,3.7645370370370372,0.0,0.5834490740740741,0.0,6.992367724867725,0.0,0.0,-4.157268518518518,0.0,13,1,4,0,0,0,1,1,2,4,1,6,1,0,0,0,2,1.543,49.43460000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chlorophene,1554.0,UFZ_Phenomenex,9.637632590073066,0.2946787603930463,9.637632590073066,0.2946787603930463,0.8162310000887919,218.68299999999996,207.59499999999997,218.049842652,76,0,0.11870648931922703,-0.5076617732965925,0.5076617732965925,0.11870648931922703,1.0,1.7333333333333334,2.466666666666667,2.28073295107281,451.34806165346157,10.673362107437434,8.151087003212739,8.907015949231194,7.2540201954234895,4.768413289676685,5.146377762685913,3.4354095313554773,3.8718453118274616,2.278941349237473,2.5140384520252113,1.5114469190812567,1.706147145456172,-1.4699999999999995,3330.1529519629185,10.061638506656614,4.3672212954245575,2.5093657092274353,93.95093941903528,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.932775232540564,29.32600418877882,11.443454936667337,0.0,5.106527394840706,11.600939890232516,0.0,0.0,0.0,6.4208216229260096,0.0,64.6804728448282,0.0,5.749511833283905,0.0,0.0,5.749511833283905,11.600939890232516,5.106527394840706,6.4208216229260096,0.0,11.126902983393991,48.53093654769288,5.022633313741326,0.0,0.0,20.23,0.0,5.106527394840706,0.0,0.0,17.19296676995124,11.126902983393991,0.0,18.19910120538483,30.33183534230805,0.0,11.600939890232516,0.0,5.8719376907141445,0.0,10.289235481229529,2.0173765432098767,0.2946787603930463,15.102928931860813,0.7016203703703703,0.0,0.0,0.07692307692307693,15,1,1,0,0,0,2,0,2,1,1,2,2,0,0,0,2,3.6364000000000023,62.36480000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bisphenol_S,1152.0,UFZ_Phenomenex,12.093131141345426,-3.5947222222222224,12.093131141345426,0.0089408541194258,0.85362455679232,250.27499999999998,240.19499999999996,250.0299798,88,0,0.20609584249468899,-0.5079655549324401,0.5079655549324401,0.20609584249468899,0.6470588235294118,0.9411764705882353,1.2352941176470589,2.4961289671937275,561.0601341830188,12.466255326250886,8.737974215908512,9.554470796836238,7.9980371312797836,4.831529629388993,6.314692876983385,3.4912390879786304,5.440921704947247,2.294044056083982,4.0795799897463345,1.386664112868045,2.6476051382402144,-2.01,6953.462595208406,11.47466814585883,4.101809822106994,2.236161413591126,98.70236321173961,10.213054789681411,11.49902366656781,0.0,9.837253136417502,0.0,0.0,0.0,8.417796984328938,0.0,0.0,0.0,48.53093654769288,0.0,9.79096695103555,18.63085177401035,9.837253136417502,0.0,0.0,0.0,9.79096695103555,0.0,48.53093654769288,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,18.63085177401035,9.837253136417502,0.0,0.0,58.32190349872843,0.0,0.0,0.0,74.6,9.837253136417502,8.417796984328938,0.0,21.28999061760336,0.0,0.0,48.53093654769288,0.0,0.0,0.0,10.213054789681411,24.18626228269085,0.0,0.19627739984882897,18.20295414462081,0.0,0.0178817082388516,10.574680020156213,0.0,0.0,-3.5947222222222224,0.0,17,2,4,0,0,0,2,0,2,4,2,5,2,0,0,0,2,1.9306,61.665400000000034,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Acid_orange_7_(free_acid),1536.0,UFZ_Phenomenex,10.983066817690805,-4.234498038712729,10.983066817690805,0.0018575207860929144,0.5554519797011201,328.349,316.253,328.051777864,116,0,0.2940131040447409,-0.5055931440792302,0.5055931440792302,0.2940131040447409,0.8260869565217391,1.5217391304347827,2.217391304347826,1.9884810245033662,996.2689010836856,16.449382989376332,11.78710194528768,12.603598526215407,10.948508308423069,6.650253134408763,8.090316463209403,4.823398480749498,6.2449356811968455,3.2793417418520097,4.147225958965561,2.1412258312412935,2.6212469408415053,-2.77,167332.2089232621,15.13824486733287,5.787512459554503,3.2011621725327335,132.03980946402189,5.106527394840706,11.436898107967467,0.0,0.0,10.118126859033554,0.0,4.552749873690364,0.0,13.532047109958334,5.114250125629398,30.33183534230805,35.71805955677284,5.386224214464796,10.582869750201336,18.077074252860008,32.26534783733027,0.0,0.0,10.228500251258795,4.895483475517775,0.0,60.6636706846161,0.0,5.749511833283905,0.0,11.374772549367124,5.749511833283905,0.0,18.077074252860008,10.118126859033554,0.0,0.0,75.78765441139267,0.0,10.772448428929591,0.0,99.32,10.118126859033554,13.524324379169643,0.0,10.644995308801679,11.374772549367124,10.772448428929591,30.33183534230805,6.06636706846161,24.26546827384644,10.228500251258795,4.552749873690364,30.893791044236224,0.0,-0.21809432710947818,19.70238841248672,0.7284170682161759,0.0018575207860929144,16.04280498676367,0.0,0.0,-4.234498038712729,0.0,23,2,6,0,0,0,3,0,3,5,2,7,3,0,0,0,3,4.207500000000001,86.04540000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tetrachlorosalicylanilide,1758.0,UFZ_Phenomenex,10.020582640463592,-0.51466049382716,10.020582640463592,0.06856943394641757,0.31834008166389155,351.016,343.96,348.923089184,104,0,0.22377332653428436,-0.5054311577097941,0.5054311577097941,0.22377332653428436,0.85,1.4,2.0,2.616341946592393,657.510778464807,14.861442840636295,9.740250024484912,12.763965808558734,9.430428110326538,5.31103973954133,6.82289763157824,3.750495099330189,5.2623529913670986,2.4571172425701606,4.249195589456632,1.5048787574437523,2.4320794853652754,-1.1299999999999992,28901.910777766818,15.262485731993742,6.101844697795464,2.812158887994119,134.55029433773637,10.213054789681411,16.335596638722226,0.0,5.897745344357611,0.0,0.0,0.0,4.992404732635669,0.0,0.0,64.60286076631489,12.13273413692322,0.0,20.755286215907542,10.213054789681411,57.98889117997124,0.0,0.0,4.992404732635669,0.0,0.0,55.98582008897034,0.0,5.749511833283905,0.0,5.687386274683562,5.749511833283905,46.40375956093006,16.110800134039025,0.0,0.0,5.563451491696996,35.32424007494372,20.090533254965305,0.0,0.0,52.82000000000001,11.647257177641517,10.213054789681411,0.0,25.653984746662303,5.687386274683562,0.0,0.0,30.33183534230805,0.0,4.992404732635669,46.40375956093006,0.0,23.453753223732775,3.9302254976064495,19.461316085076007,0.3033160115898217,-0.9977643927941542,8.626931352566874,0.0,0.0,0.0,0.0,20,2,3,0,0,0,2,0,2,2,2,7,2,0,0,0,2,5.642100000000001,83.41460000000002,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ginsenoside_Rb1,955.5,UniToyama_Atlantis,12.84175232767251,-1.817326030932665,12.84175232767251,0.037361569725631094,0.05758744749368724,1109.3070000000012,1016.5710000000006,1108.6029392040007,446,0,0.1868917766066007,-0.3935665150995826,0.3935665150995826,0.1868917766066007,0.5454545454545454,1.051948051948052,1.6363636363636365,1.0089657254686415,1994.5975042585555,56.64480645422393,45.755035679755295,45.755035679755295,36.040675978477125,27.89579844415061,27.89579844415061,25.744005834299703,25.744005834299703,20.894379249502624,20.894379249502624,16.259919219862812,16.259919219862812,-1.1800000000000004,2.2874734363245772e+16,61.87977636537132,23.46406056534106,10.896104758570353,450.1667989494272,114.49281455301102,97.66346220397283,25.16010691734085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.26781063535626,123.89019226763868,0.0,44.23651144453196,114.49281455301102,0.0,0.0,0.0,45.33158606223269,253.80984491165304,26.427527858051672,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,243.65799148845608,37.89490363040039,45.33158606223269,113.1772922038591,11.64912463690315,0.0,0.0,0.0,377.29000000000013,177.89006150463916,76.59791092261058,0.0,34.501605123439134,38.524929737556064,24.835569398847298,0.0,0.0,20.771211599071872,40.694706105287,37.89490363040039,48.91116169151405,0.0,0.0,161.8407844411991,-1.5912159562404422,-0.47473497224589023,0.0,-25.175820167094177,14.573158296200678,0.0,0.9629629629629629,77,15,23,4,4,8,0,0,0,23,15,23,16,4,4,8,8,-2.202599999999987,266.216999999999,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ginsenoside_Rc,976.0000001999999,UniToyama_Atlantis,12.82101158693177,-1.8109245677410784,12.82101158693177,0.05084569130496508,0.06137157043050134,1079.281000000001,988.5610000000006,1078.5923745200007,434,0,0.1868917766066007,-0.3935665150905977,0.3935665150905977,0.1868917766066007,0.56,1.08,1.6933333333333334,1.0103827368887905,1943.1860251280036,55.06745618503431,44.73047181506571,44.73047181506571,35.129992375954174,27.30426622107012,27.30426622107012,25.253413347569857,25.253413347569857,20.54446887856007,20.54446887856007,16.0578983730069,16.0578983730069,-1.1400000000000003,9384687856111648.0,59.968082608618246,22.658300834050205,10.477526643356226,439.0076230828345,109.38628715817032,91.55949581622453,25.16010691734085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.26781063535626,123.89019226763868,0.0,44.23651144453196,109.38628715817032,0.0,0.0,0.0,45.33158606223269,247.70587852390474,26.427527858051672,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,232.44749770586708,37.89490363040039,45.33158606223269,113.1772922038591,11.64912463690315,0.0,0.0,0.0,357.0600000000001,171.78609511689086,71.49138352776987,0.0,34.501605123439134,38.524929737556064,24.835569398847298,0.0,0.0,20.771211599071872,40.694706105287,37.89490363040039,48.85548668934397,0.0,0.0,151.02472421526164,-1.4745795142737375,-0.3942373462044708,0.0,-22.14086211793537,14.87946807380794,0.0,0.9622641509433962,75,14,22,4,4,8,0,0,0,22,14,22,16,4,4,8,8,-1.5634999999999886,260.21019999999913,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ginsenoside_Rd,1052.2999998,UniToyama_Atlantis,12.657917663243442,-1.7913102516842792,12.657917663243442,0.09054651640716549,0.08529268376801334,947.166000000001,864.5100000000007,946.5501157840006,382,0,0.1868917766066007,-0.3935665150905977,0.3935665150905977,0.1868917766066007,0.6060606060606061,1.1363636363636365,1.7121212121212122,1.1283768970422008,1678.7597894843707,48.636734764716174,40.00304018519303,40.00304018519303,30.842298675719494,24.38383823533058,24.38383823533058,22.89597001489789,22.89597001489789,18.80111670379309,18.80111670379309,14.878287632077821,14.878287632077821,-0.9800000000000003,109523191689557.0,52.83442299403447,19.557367389178083,8.794701497756359,388.37318570097483,89.69950646088878,73.24759665297962,18.870080188005637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.26781063535626,123.89019226763868,0.0,37.62962948001904,89.69950646088878,0.0,0.0,0.0,45.33158606223269,223.10395263132463,19.820645893538753,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,191.02563505909265,28.421177722800294,45.33158606223269,113.1772922038591,11.64912463690315,0.0,0.0,0.0,298.14000000000004,135.16229679040106,61.278328738088454,0.0,39.91659559283591,25.683286491704038,37.67721264469932,0.0,0.0,20.771211599071872,40.694706105287,28.421177722800294,37.193199107253186,0.0,0.0,128.8762955580455,-1.1194122452317319,-0.15086606372567157,0.0,-15.390662324078226,15.508112634403608,0.0,0.9583333333333334,66,12,18,4,3,7,0,0,0,18,12,18,13,4,3,7,7,-0.02679999999999161,233.58359999999925,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alisol_A,1551.5989998,UniToyama_Atlantis,12.871916655738945,-1.3550534733765738,12.871916655738945,0.014001244016125014,0.41534449250282407,490.72500000000014,440.3250000000003,490.36582469999985,200,0,0.13829892124926066,-0.3924630940564176,0.3924630940564176,0.13829892124926066,1.0285714285714285,1.6571428571428573,2.257142857142857,1.6752672113705769,898.9131578425373,26.35300667219902,23.31805853709383,23.31805853709383,15.909208826472021,13.932708861063661,13.932708861063661,14.547050079199707,14.547050079199707,11.910576529389248,11.910576529389248,9.773856734332,9.773856734332,-0.75,25696718.195273925,27.28923246700599,8.377314569486291,3.8155657640587246,211.94810180785774,20.426109579362823,11.887211334113243,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,52.68863225828227,92.79191530653786,11.83581209232279,17.808983586480295,25.220646763434644,5.783244946364939,0.0,0.0,39.4136800160713,130.66942055516168,0.0,11.146209060138535,0.0,0.0,0.0,0.0,0.0,0.0,50.12230449995635,4.794537184071822,39.4136800160713,106.75647058093308,11.146209060138535,0.0,0.0,0.0,97.99000000000001,23.912949974228596,25.220646763434644,0.0,33.495773969909905,30.963615861304362,32.10410811463005,24.99368345951978,0.0,0.0,41.54242319814374,0.0,0.0,0.0,12.871916655738945,43.007954752430436,0.8953052274401239,0.9141607431595216,0.0,3.960077282565022,16.600585338665958,0.0,0.9,35,4,5,4,0,4,0,0,0,5,4,5,5,3,0,3,4,4.794500000000007,137.53320000000008,0,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alisol_B,1797.999,UniToyama_Atlantis,12.879121516850056,-0.43225701238206105,12.879121516850056,0.0021578615121184974,0.3982701005694289,472.71000000000015,424.32600000000025,472.3552600159999,192,0,0.13829892124926066,-0.3924630940564176,0.3924630940564176,0.13829892124926066,1.0294117647058822,1.6764705882352942,2.2941176470588234,1.4692702443544539,916.7661168473405,25.060113453385565,22.83187963655778,22.83187963655778,15.593660238339531,13.89072957919397,13.89072957919397,14.590450839997695,14.590450839997695,12.230452612754219,12.230452612754219,10.13281697750132,10.13281697750132,-0.71,26165178.101892013,24.961180367454727,7.416275149614073,3.1616184399829512,206.4673483794434,14.94991774348146,11.887211334113243,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,52.68863225828227,92.79191530653786,11.83581209232279,17.808983586480295,19.74445492755328,5.783244946364939,0.0,0.0,39.4136800160713,130.66942055516168,0.0,11.146209060138535,0.0,0.0,0.0,0.0,0.0,0.0,39.90924971027494,9.53140013787187,39.4136800160713,106.75647058093308,11.146209060138535,0.0,0.0,0.0,70.06,6.103966387748303,15.007591973753232,0.0,45.3868515102288,24.039878661613734,44.94575136048208,11.146209060138535,0.0,0.0,55.38989759752498,4.736862953800049,5.7155775328514915,0.0,12.879121516850056,22.646051768090167,2.5934350995698505,1.284346750542082,0.0,6.593231781797087,18.03823555029927,0.0,0.9,34,2,4,4,1,5,0,0,0,4,2,4,4,3,1,4,5,5.840100000000008,134.18060000000006,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
